question	extracted_review	Image	score	category
Does this gazebo have a hook for a chandelier inside ?	 The 12 x 16 structure is handsome, sturdy and doesn't require removal for the winter.	http://ecx.images-amazon.com/images/I/61EhLlaC%2BHL._SX300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
Does this oven come with a cover ?	Overall I am enjoying it but one complaint I have are the bricks that come with the oven.	http://ecx.images-amazon.com/images/I/51bvZAw9p8L._SY300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
Does this work with karcher k3 . 9?	Perhaps it works better with other brands of guns.... ..to bad the Karcher 5.540 needed to operate it doesn't work.	http://ecx.images-amazon.com/images/I/31b78XYeAAL._SY300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
How do you empty the ashes . thanks?	There is no way to dump out the ashes.	http://ecx.images-amazon.com/images/I/51%2BOQ8epSfL._SY300_.jpg	2.4285714285714284	Patio_Lawn_and_Garden
How does the canopy attach to the frame ?	I ordered this replacement canopy, and was pleased at the ease of installation.	http://ecx.images-amazon.com/images/I/511v-CKcGzL._SY300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
How high is it from the floor to the top ring ?	It is portable yet the perfect size and puts out a fair amount of heat.	http://ecx.images-amazon.com/images/I/41VLCkYV9SL._SY300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
How high off the ground is it ?	I was expecting to spend $40 - $60 on something like this.	http://ecx.images-amazon.com/images/I/51iobIeHAYL._SX300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
How much does the base weigh ?	This base is VERY sturdy, and heavy (about 30#).	http://ecx.images-amazon.com/images/I/41OVHbm3NcL._SX300_.jpg	3.0	Patio_Lawn_and_Garden
How to start dewalt 3000 psi pressure washe?	ABSOLUTELY THE BEST POWER WASHER OUT THERE.	http://ecx.images-amazon.com/images/I/51lLiAE5iOL._SY300_.jpg	0.14285714285714285	Patio_Lawn_and_Garden
How well do these seeds handle zone 8 . hot humid sunny windy ?	Knowing how many weeks to start seeds indoors or direct sow before the last frost would be helpful, then all that's really needed is your zones last estimated frost date.	http://ecx.images-amazon.com/images/I/61yBSoMmDaL._SX342_.jpg	2.0	Patio_Lawn_and_Garden
I need a transformer for this bul?	Should save $$$ on electricity and now can set the mood with color.	http://ecx.images-amazon.com/images/I/51aAhlMQ3RL._SX300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
Is the front nose piece metal or plastic . is it sturdy?	This is a well made unit.	http://ecx.images-amazon.com/images/I/41lJ7rdTYpL._SY300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
Is the screenmesh like the screen on a screen door . flimsy . how durable?	 It is a little tricky to fold, but once you get used to it, its easy.	http://ecx.images-amazon.com/images/I/515lrjtDkXL._SX300_.jpg	1.0	Patio_Lawn_and_Garden
Is this a 800 or 1200 hundred watt unit ?	 Might be I just got a bad unit, but I didn't want to try the same model again.	http://ecx.images-amazon.com/images/I/318WS%2BsBOQL._SY300_.jpg	0.42857142857142855	Patio_Lawn_and_Garden
Is this a two stroke or a four stroke ?	Two neighbors have older 2 stroke engine models and theres are weak next to how this blower runs.	http://ecx.images-amazon.com/images/I/41uEWDTbLCL._SY300_.jpg	1.1428571428571428	Patio_Lawn_and_Garden
Is this the same item as the snugpak jungle hammock ?	Main downside to this hammock is that it is designed for short people ( about 5.5 ft).	http://ecx.images-amazon.com/images/I/3143y6%2BURuL.jpg	0.8571428571428571	Patio_Lawn_and_Garden
Is this white . i only a see a black one pictured?	The compost tumbler it's self was fine, but my compaint is about the kitchen pail that comes with it.	http://ecx.images-amazon.com/images/I/41-YkWlxC3L._SX300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
It39s possible to have a 220v 50 hz generator .?	After years of the hassles with 8KW Portable Generator I finally decided to make sure that my wife and I could have dependable electrical power for our medical as well as comfort needs.	http://ecx.images-amazon.com/images/I/41BW-vatUCL._SY300_.jpg	0.42857142857142855	Patio_Lawn_and_Garden
What are the dimensions of the table ?	This 7 piece patio set is exactly what we ordered and fit the description perfectly.	http://ecx.images-amazon.com/images/I/61i9VTAwNpL._SY300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
What is the maximum weigt allowance usin these steps ?	Wish it was weighted a little more - but I am sure I could pay more and get that - but I wanted Value!	http://ecx.images-amazon.com/images/I/31K4ooRx4LL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
What is the npk of this fertilizer blend .?	Have been using corn gluten on the lawn for at least 5 years and like that it is natural.	http://ecx.images-amazon.com/images/I/415%2B9-xv%2BRL._SY300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
What is the size lenth width and height .?	If you have a big BBQ, especially if it is wide this is a great cover.	http://ecx.images-amazon.com/images/I/31%2B%2BMON6dpL._SX300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
What is the size of the pillow ?	This bench cushion is nice.	http://ecx.images-amazon.com/images/I/41I0%2BLl8FYL._SY300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
What is the thickness of the wood panels ?	The side board wood is thin but seems sturdy enough.	http://ecx.images-amazon.com/images/I/51jWQ1XzxdL._SX300_.jpg	2.0	Patio_Lawn_and_Garden
What is the weight limit on this bench ?	I disagree with other reviewers that this chair can handle 400lbs.	http://ecx.images-amazon.com/images/I/41HLbZyeQsL._SY300_.jpg	1.8571428571428568	Patio_Lawn_and_Garden
What kind of veggies is best for this ?	Would be great for flowers or even strawberries.	http://ecx.images-amazon.com/images/I/51EHcYpiHtL._SY300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
What percent of its wattage can i expect it to produce say in ten years ?	Since then the 100 watt met with an accident and shattered (bummer).Disappointed to find that I couldn't order just one more 250 watt unit.	http://ecx.images-amazon.com/images/I/51TXxfIIYJL._SY300_.jpg	1.1428571428571428	Patio_Lawn_and_Garden
Whats the dementions of the largest plante?	The planters are a nice size for plants.	http://ecx.images-amazon.com/images/I/51z6jB82AJL._SX300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
Where can i purchase new covers for the cushions ?	I would definitely purchase from this seller again.	http://ecx.images-amazon.com/images/I/51VzQn4A0jL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Where is drain plug for oil on 1350 usa ?	There is no info about the company, manuals, spare parts, etc on their products.	http://ecx.images-amazon.com/images/I/51ALavP46TL._SX300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
Why is the price of the kk prowler 830 around 60100 higher than most other sites . ?	For the price & rebate from pentair it was a good buy.	http://ecx.images-amazon.com/images/I/51W1vwnmYiL._SY300_.jpg	1.0	Patio_Lawn_and_Garden
Will it work for low temperatures like 3050 f . ?	I bought a 120 gal last time and felt it was too powerful for this use.	http://ecx.images-amazon.com/images/I/51F0gTe428L._SY300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
Will this fit an intex above ground pool 1839x 42quot size . ?	 Required buying separate fittings to be able to use existing 2&#34; hose fittings,  also added a gasket to get to quit leaking at hose connection Bought this at the beginning of summer-working great to this day.	http://ecx.images-amazon.com/images/I/418R%2Bj8OqJL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Will this unit work with solar and wind at the same time ?	this will possibly save a voltage spike from taking out your equip.(speaking from experience).	http://ecx.images-amazon.com/images/I/51K01DKWfrL._SY300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
Wondering what the burger looks like after cooking on the mat . is it more steamed than grilled?	The meat cooks on the mat instead of the grates, which prevents the meat from sticking to the surface.	http://ecx.images-amazon.com/images/I/616YIfUC4vL._SY300_.jpg	2.0	Patio_Lawn_and_Garden
Would this charge controller be able to run a 400 watt string 48 volts?	On sunny days it will fully charge my 1600ah battery bank by 11:00.	http://ecx.images-amazon.com/images/I/51COU%2BQDloL._SY300_.jpg	1.1428571428571428	Patio_Lawn_and_Garden
Are the seed genetically modified ?	In these Miracle-Gro kits, the seed is put in a biodegradable peat pot with growing mix and slow-release fertilizer.	http://ecx.images-amazon.com/images/I/51ZmS%2Bk2E0L._SY300_.jpg	0.8571428571428571	Patio_Lawn_and_Garden
Besdies the batteries is there any difference between the lst400 and lst420 ?	Black and Decker is the best tools and the battery is interchangeable with other BandD tools.	http://ecx.images-amazon.com/images/I/41nHAn2tbvL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Can i buy an extra batterie ?	The mower is fantastic and I would recommend it to anyone, with an extra battery.	http://ecx.images-amazon.com/images/I/41SGaGmrp%2BL._SY300_.jpg	2.0	Patio_Lawn_and_Garden
Can they go in the washer amp dryer .?	Its great they are machine washable.	http://ecx.images-amazon.com/images/I/51vOGpTXCoL._SX300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
Can this hose be used connected to an emergency submersible pump ?	best hose ever I bought this hose for my boat.	http://ecx.images-amazon.com/images/I/51pRrn%2BNJnL._SY300_.jpg	0.6428571428571429	Patio_Lawn_and_Garden
Can this wagon be pulled when collapsed ?	Push the baby carriage and pull the wagon from parking lot easily.	http://ecx.images-amazon.com/images/I/41Zh6WJpLqL._SX300_.jpg	1.7142857142857142	Patio_Lawn_and_Garden
Can you add a rotisserie part to it ?	With the basic device proven, I cannot wait to add a rotisserie of some kind.**One reviewer noted that Very classy for the price!	http://ecx.images-amazon.com/images/I/41kf5IHoJeL._SX300_.jpg	2.142857142857143	Patio_Lawn_and_Garden
Can you pull it behind a 4 wheele?	Do not put it behind a lawn tractor and try backing up loaded.	http://ecx.images-amazon.com/images/I/41947%2BWDp1L._SX300_.jpg	2.142857142857143	Patio_Lawn_and_Garden
Could i use this for a jacuzzi thermometer ?	Also, the I ordered and received this thermometer to use with my smoker.	http://ecx.images-amazon.com/images/I/41a98e4K4eL._SX300_.jpg	1.0	Patio_Lawn_and_Garden
Does this come with a charger or is it sold separately ?	I would suggest you buy quick charger and a couple extra batteries and you won't have to wait for battery with charger that comes with kit.	http://ecx.images-amazon.com/images/I/41nHAn2tbvL._SY300_.jpg	1.7142857142857142	Patio_Lawn_and_Garden
Does this deter raccoons . thanks for any help?	Bought this to try and fight off Raccoons and deer.	http://ecx.images-amazon.com/images/I/41Kxokj3XfL._SY300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
Does this include a string trimmer head and a brush cutter blade . is it multipurpose ?	Came with string line on trimmer and a bottle of oil.	http://ecx.images-amazon.com/images/I/31eXsnrkPPL._SX300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
Has anyone cut the mat to a smaller size does anything happen to it ?	Do not fold or cut the matMaybe I am paranoid but I wish I had known about these warnings before I purchased it.	http://ecx.images-amazon.com/images/I/51M0WIy6V1L._SY300_.jpg	2.7142857142857144	Patio_Lawn_and_Garden
How are the connections . do they leak?	 The metal connectors didn't leak, but that isn't much help when the hose itself fails.	http://ecx.images-amazon.com/images/I/51R64ZpftFL._SX342_.jpg	2.7142857142857144	Patio_Lawn_and_Garden
How do i use it step by step?	Ease of use is the best thing which I like.	http://ecx.images-amazon.com/images/I/41a98e4K4eL._SX300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
How easy are the gloves to clean if you get sauce or other food on the exterior ?	The company who made the gloves sent to us extra instructions regarding how to care for and clean the gloves to get maximum useful life from them, which we appreciated.	http://ecx.images-amazon.com/images/I/51KWhPDP8DL._SY300_.jpg	2.357142857142857	Patio_Lawn_and_Garden
How large is the box that it comes into ?	It is very long and would better fit a tall man than a short woman (me).	http://ecx.images-amazon.com/images/I/41SGaGmrp%2BL._SY300_.jpg	2.4285714285714284	Patio_Lawn_and_Garden
How long does it last iwthout ripping . anyone have it for more than a couple years?	This looks as if it will last longer.	http://ecx.images-amazon.com/images/I/41m1j5b%2BUIL._SX300_.jpg	1.7142857142857142	Patio_Lawn_and_Garden
How long does it spray when activated and is it adjustable ?	The sensor has great sensitivity which is as long as the spray distance.	http://ecx.images-amazon.com/images/I/41Kxokj3XfL._SY300_.jpg	2.0	Patio_Lawn_and_Garden
How much patio area would i need for this set to fit comfortable ?	I have a large wraparound redwood deck and needed a cluster of sturdy but comfortable outdoor furnishings to occupy one seldom-used corner and this collection proved to be ideal.	http://ecx.images-amazon.com/images/I/41O1ZC8N2NL._SX300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
How much sunlight do these require ?	Some plants like more sun and water than others so if you are going to successfully grow everything, you need to learn more about the individual plants and their needs.	http://ecx.images-amazon.com/images/I/51ZmS%2Bk2E0L._SY300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
I hoping to use this for a power wheelchair . any idea how tall this cover is?	This cover is nice and thick and I like the pockets, the elastic around the bottom can be a little bothersome.	http://ecx.images-amazon.com/images/I/41m1j5b%2BUIL._SX300_.jpg	1.1428571428571428	Patio_Lawn_and_Garden
I just bought a gas weber e210 . how would this fit it ?	I would have I ordered this cover for a Weber grill and thought it wasan excellent buy!	http://ecx.images-amazon.com/images/I/41m1j5b%2BUIL._SX300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
I know this may be obvious to most but can both hoses be on at the same time ?	I can turn off the water at the nozzle without it leaking at the faucet on both hoses.	http://ecx.images-amazon.com/images/I/41H4W1dmltL._SY300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
I39m 5392quot and quite slender . would this be too heavy for me . i?	I was able to trim limbs 12' or so above ground easily.	http://ecx.images-amazon.com/images/I/31kGuix7ovL._SY300_.jpg	0.8571428571428571	Patio_Lawn_and_Garden
I39ve had two grill covers rip due to high winds . is this one thicker .?	My other cover became brittle after a cold winter and fell apart.	http://ecx.images-amazon.com/images/I/41m1j5b%2BUIL._SX300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
Is the 4 ah 20v battery compatible with other 20v tools ?	The older NiCad batteries just didn't have the power for lawn tools.	http://ecx.images-amazon.com/images/I/41nHAn2tbvL._SY300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
Is the trimmer the same trimmer as black and decker lst 400 ?	I bought this to replace an older Black and Decker battery trimmer.	http://ecx.images-amazon.com/images/I/41nHAn2tbvL._SY300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
Mice are in the attic . can i spray this stuff into the attic?	I sprayed it directly in the path the mice run, and they still went over it.	http://ecx.images-amazon.com/images/I/41rfkvGvppL._SY300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
My hose does not 39shrink39 back when finished with it is it supposed to . . . . ?	Water pressure is ok, so the fault is definitely the Hose is great idea but on my fourth return for material comes out of fitting and now pin hole leaks in material itself.	http://ecx.images-amazon.com/images/I/61Nt4MlR4jL._SY300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
What are the dimensions of the grill medium or large cover .?	The back of the grill needs to have the 2&#34; opening covered up for more heat.	http://ecx.images-amazon.com/images/I/41MMJ7oWyOL._SX300_.jpg	0.8571428571428571	Patio_Lawn_and_Garden
What are the dimensions of the main grilling surfac?	I bought the grill knowing this &#60;could &#62; be an issue, and I have to agree, its a bit too large a gap for precise heat control.	http://ecx.images-amazon.com/images/I/41MMJ7oWyOL._SX300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
What if you have a lot of cloudy days . is there an alternative energy source option?	Cloudy days will not charge the batteries sufficiently to avoid a low battery warning.	http://ecx.images-amazon.com/images/I/41gZl9g%2BeIL._SY300_.jpg	2.0	Patio_Lawn_and_Garden
What is the pole made of . metal fiberglass . is it sturdy as in not bending while using?	Sturdy, pole doesn't feel like it will bend, unit seems strong.	http://ecx.images-amazon.com/images/I/31kGuix7ovL._SY300_.jpg	2.142857142857143	Patio_Lawn_and_Garden
What is the replacement chain model needed ?	Be sure to follow the chain installation instruction properly and keep note of the direction of the chain orientation relative to the chain spool.	http://ecx.images-amazon.com/images/I/31kGuix7ovL._SY300_.jpg	2.0	Patio_Lawn_and_Garden
What voltage and amperage is required for this item ?	The electrical chord that comes with it is not super long so you may need a grounded extension.	http://ecx.images-amazon.com/images/I/41b7PL7izvL._SY300_.jpg	0.2857142857142857	Patio_Lawn_and_Garden
Whats the difference between this and a wooden cedar plank ?	Clean up is a breeze Bought these grill mats to replace a previous set that was wearing out; better price than the originals and great delivery speed.	http://ecx.images-amazon.com/images/I/51M0WIy6V1L._SY300_.jpg	0.2857142857142857	Patio_Lawn_and_Garden
When the last four mice were killed the red light did not come on . is this normal ?	This morning the light was flashing red and a very dead mouse was inside.	http://ecx.images-amazon.com/images/I/41xmoJ7DPTL._SY300_.jpg	2.0	Patio_Lawn_and_Garden
When will the longer gloves be available ?	Speedy delivery and good communications but the gloves are a Christmas present so will give feedback later.	http://ecx.images-amazon.com/images/I/51vOGpTXCoL._SX300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
Where are these gloves made ?	The company has great follow up and advice on how to care for them as well The best feature of these gloves is that either glove fits either hand.	http://ecx.images-amazon.com/images/I/61utOqoUX6L._SY300_.jpg	1.0	Patio_Lawn_and_Garden
Will it handle 85 psi pressure ?	the Contech cannot handle the high water pressure i have without a pressure reducing valve.	http://ecx.images-amazon.com/images/I/41Kxokj3XfL._SY300_.jpg	2.142857142857143	Patio_Lawn_and_Garden
Will it keep ducks from going into the pool ?	We had issues with ducks and doves in and around our newly renovated pool.	http://ecx.images-amazon.com/images/I/41Kxokj3XfL._SY300_.jpg	1.0	Patio_Lawn_and_Garden
Will these work in a hydroponic vertical farm ?	These pods provide seeds, starting soil, and some fertilizer to help you get your vegetables started in large pots, planters, or your garden.	http://ecx.images-amazon.com/images/I/51ZmS%2Bk2E0L._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Will this fit my grill or to big size is 51 l 22 w and 48 h ?	Should fit most any normal size grills, works great and very affordable.	http://ecx.images-amazon.com/images/I/41m1j5b%2BUIL._SX300_.jpg	2.4285714285714284	Patio_Lawn_and_Garden
Any chance rodents can get into this ?	Mind my questions but not sure why so many holes in the barrels as the ants and critters go in...So far easy to turn i have not seen any pay dirt  yet though.	http://ecx.images-amazon.com/images/I/51UTVpvORrL._SY300_.jpg	1.1428571428571428	Patio_Lawn_and_Garden
Are the seed genetically modified ?	In these Miracle-Gro kits, the seed is put in a biodegradable peat pot with growing mix and slow-release fertilizer.	http://ecx.images-amazon.com/images/I/51ZmS%2Bk2E0L._SY300_.jpg	0.8571428571428571	Patio_Lawn_and_Garden
Are the valve control levers made of plastic or metal ?	Well crafted and made out of solid brass, except for the plastic levers to turn the valves and the part you screw onto your faucet.	http://ecx.images-amazon.com/images/I/41H4W1dmltL._SY300_.jpg	2.7142857142857144	Patio_Lawn_and_Garden
Besdies the batteries is there any difference between the lst400 and lst420 ?	Black and Decker is the best tools and the battery is interchangeable with other BandD tools.	http://ecx.images-amazon.com/images/I/41nHAn2tbvL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Can you add a rotisserie part to it ?	With the basic device proven, I cannot wait to add a rotisserie of some kind.**One reviewer noted that Very classy for the price!	http://ecx.images-amazon.com/images/I/41kf5IHoJeL._SX300_.jpg	1.8571428571428568	Patio_Lawn_and_Garden
Can you pull it behind yourriding lawnmower ?	with this cart i can haul water ot to my garden using my tractor to move it around the lawn smells weird !	http://ecx.images-amazon.com/images/I/41947%2BWDp1L._SX300_.jpg	2.2857142857142856	Patio_Lawn_and_Garden
Can you use these on baking sheets to bake cookies ?	Also used it on cookie sheet when baking cookies & worked well.	http://ecx.images-amazon.com/images/I/51M0WIy6V1L._SY300_.jpg	2.142857142857143	Patio_Lawn_and_Garden
Degree of ease in rotation any wheels or axles .?	It rolls on its wheel track easy enough.	http://ecx.images-amazon.com/images/I/51UTVpvORrL._SY300_.jpg	1.8571428571428568	Patio_Lawn_and_Garden
Do you have an instruction bookle?	Go get a flea collar or a pill from your vet.	http://ecx.images-amazon.com/images/I/41qOzsoaCjL._SY300_.jpg	0.14285714285714285	Patio_Lawn_and_Garden
Do you still get that quotgrillquot taste . or is it equivalent to pan frying . thanks .?	You still get the grilled flavor without food falling through the cracks.	http://ecx.images-amazon.com/images/I/51M0WIy6V1L._SY300_.jpg	2.5384615384615383	Patio_Lawn_and_Garden
Does both sides of the grill fold down ?	The second is the rather short screws holding the table on the right side of the grill have already come off and been lost.	http://ecx.images-amazon.com/images/I/41kf5IHoJeL._SX300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Does it come with a blad?	Also comes with a brush cutter attachment.	http://ecx.images-amazon.com/images/I/31eXsnrkPPL._SX300_.jpg	1.8571428571428568	Patio_Lawn_and_Garden
Does it come with a charger as well . how do i charge the batteries?	And it came with an extra battery so you will always have one charged.	http://ecx.images-amazon.com/images/I/41wa0ihqJeL._SY300_.jpg	2.571428571428572	Patio_Lawn_and_Garden
Does it come with a cover ?	Just wish it had come with hooks for hanging BBQ tools.	http://ecx.images-amazon.com/images/I/41kf5IHoJeL._SX300_.jpg	0.8571428571428571	Patio_Lawn_and_Garden
Does it come with a factory warrant?	When I ordered it I had no idea that it would come with a steel blade that is designed to cut through semi large brush!	http://ecx.images-amazon.com/images/I/31eXsnrkPPL._SX300_.jpg	0.2857142857142857	Patio_Lawn_and_Garden
Does it have a timer . can i set it to spray every few minutes?	 I keep it on Night Mode, but early/late in the day, on cloudy days, it still activates and sprays people.	http://ecx.images-amazon.com/images/I/41Kxokj3XfL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
Does it work on chipmunks too ?	Most of my neighbors poison or drown chipmunks to keep them under control.	http://ecx.images-amazon.com/images/I/41xmoJ7DPTL._SY300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
Does this auto feed even without the deckuse it as a trimmer .?	The main trimmer works great, self-feeds without a problem, is fairly light, and does a great job of trimming anywhere you can't reach with your lawnmower.	http://ecx.images-amazon.com/images/I/41wa0ihqJeL._SY300_.jpg	2.642857142857143	Patio_Lawn_and_Garden
Does this grill come assembled ?	A very well made grill with stainless steel grates and parts that will last and last.	http://ecx.images-amazon.com/images/I/41MMJ7oWyOL._SX300_.jpg	0.8571428571428571	Patio_Lawn_and_Garden
Does this hose contain lead ?	The hose was never abused and was always drained and put away after use.	http://ecx.images-amazon.com/images/I/61Nt4MlR4jL._SY300_.jpg	0.7857142857142857	Patio_Lawn_and_Garden
Does this shut off automatically after the battery is at full charge ?	The charge controller is crap.	http://ecx.images-amazon.com/images/I/41%2Bs%2BViZPJL._SY300_.jpg	1.0	Patio_Lawn_and_Garden
How big is the string housing the plastic thing that guards the string from hitting your leg ?	 First, it is hard to control the length of string.	http://ecx.images-amazon.com/images/I/41SGaGmrp%2BL._SY300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
How do you get rid of the smell of the new glove ?	These gloves seem to get the job done much better and clean up real nice.	http://ecx.images-amazon.com/images/I/61utOqoUX6L._SY300_.jpg	1.0	Patio_Lawn_and_Garden
How does the q2400 compare to the 140?	The Q3200 represents one of the higher end models in the Q line of Weber grills.	http://ecx.images-amazon.com/images/I/41b7PL7izvL._SY300_.jpg	1.2857142857142858	Patio_Lawn_and_Garden
How many gloves do you get for 27 . 97 . one glove or a set of two gloves?	The price was great considering you get 2 gloves.	http://ecx.images-amazon.com/images/I/61utOqoUX6L._SY300_.jpg	2.4285714285714284	Patio_Lawn_and_Garden
I wear size 8 women39s glove . what size do i order .?	Small to Medium fit fine for size 7 female glove.	http://ecx.images-amazon.com/images/I/51KWhPDP8DL._SY300_.jpg	2.4285714285714284	Patio_Lawn_and_Garden
Is the 4 ah 20v battery compatible with other 20v tools ?	The older NiCad batteries just didn't have the power for lawn tools.	http://ecx.images-amazon.com/images/I/41nHAn2tbvL._SY300_.jpg	1.8571428571428568	Patio_Lawn_and_Garden
Tool only without battery might interest me . is it going to be available as a tool only?	Batteries interchangeable with Greenworks lawnmower I have.	http://ecx.images-amazon.com/images/I/41SGaGmrp%2BL._SY300_.jpg	0.5714285714285714	Patio_Lawn_and_Garden
What are the measurements of the throw pillows ?	Pillows are a little on the thin side but again, for the price it was a good buy I just had this set delivered last Saturday (4/5/14).	http://ecx.images-amazon.com/images/I/41O1ZC8N2NL._SX300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
What battery and how many do i need ?	Just keep track of when you put in the batteries and how many kills you get because it uses up charge.	http://ecx.images-amazon.com/images/I/41xmoJ7DPTL._SY300_.jpg	1.7857142857142858	Patio_Lawn_and_Garden
What does this smell like . can it be used around edible plantsherbs ?	It literally smells like animal urine mixed with peppermint.	http://ecx.images-amazon.com/images/I/41rfkvGvppL._SY300_.jpg	2.7142857142857144	Patio_Lawn_and_Garden
What size cord do i need for the generator or does it come with one .?	It great generator,easy to start,compact size.	http://ecx.images-amazon.com/images/I/51j9fFMWsKL._SX300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
What the inside diameter size of the hose 38 12 or 34 inch diameter w?	It's a hose, that's about it.	http://ecx.images-amazon.com/images/I/61ZKDv4EbKL._SX300_.jpg	0.42857142857142855	Patio_Lawn_and_Garden
Whats the difference between this and a wooden cedar plank ?	Clean up is a breeze Bought these grill mats to replace a previous set that was wearing out; better price than the originals and great delivery speed.	http://ecx.images-amazon.com/images/I/51M0WIy6V1L._SY300_.jpg	0.7142857142857143	Patio_Lawn_and_Garden
When i turn it on it goes red then goes off . is that right?	Light blinks when it has fired off capacitor.	http://ecx.images-amazon.com/images/I/415jubgjLQL._SX300_.jpg	2.2142857142857144	Patio_Lawn_and_Garden
When the last four mice were killed the red light did not come on . is this normal ?	This morning the light was flashing red and a very dead mouse was inside.	http://ecx.images-amazon.com/images/I/41xmoJ7DPTL._SY300_.jpg	1.5714285714285714	Patio_Lawn_and_Garden
When will the longer gloves be available ?	Speedy delivery and good communications but the gloves are a Christmas present so will give feedback later.	http://ecx.images-amazon.com/images/I/51vOGpTXCoL._SX300_.jpg	1.1428571428571428	Patio_Lawn_and_Garden
Will it work in an area of limited sunlight due to its solar powering system ?	It works well but requires sun lite since it runs off of solar power.	http://ecx.images-amazon.com/images/I/41gZl9g%2BeIL._SY300_.jpg	2.7857142857142856	Patio_Lawn_and_Garden
Will solar panel still charge battery if switch is in off positio?	The solar works great keeping it charged.	http://ecx.images-amazon.com/images/I/41gZl9g%2BeIL._SY300_.jpg	1.4285714285714286	Patio_Lawn_and_Garden
Will this cut the small fronds on robelinni palms ?	It will This saw works well to trim palm fronds and coconuts.	http://ecx.images-amazon.com/images/I/31kGuix7ovL._SY300_.jpg	2.7142857142857144	Patio_Lawn_and_Garden
Will this fit my grill or to big size is 51 l 22 w and 48 h ?	Should fit most any normal size grills, works great and very affordable.	http://ecx.images-amazon.com/images/I/41m1j5b%2BUIL._SX300_.jpg	2.7142857142857144	Patio_Lawn_and_Garden
3 questions 1 . can you tilt the handlebars toward you to be more upright when riding ?	"But this bike can be adjusted so that you can keep it upright or you can tilt the handlebar down and take the much more ""horizontal"" position that you would on a real bike."	http://ecx.images-amazon.com/images/I/314iroj8fiL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
Are these bottles bpa free ?	These Gatorade 02 water bottles are all the rage with high school and college athletes.	http://ecx.images-amazon.com/images/I/31Xa4b5s-eL._SY300_.jpg	0.5714285714285714	Sports_and_Outdoors
Are these glasses polarized . we39re looking for non polarized glasses .?	These are great shooting glasses.	http://ecx.images-amazon.com/images/I/41oO2o830tL._SY300_.jpg	1.1428571428571428	Sports_and_Outdoors
Are these the same routines taught in the gym classes ?	These are non-intimidating, yet worthwhile workouts.	http://ecx.images-amazon.com/images/I/51gfRaSE9FL._SY300_.jpg	1.5714285714285714	Sports_and_Outdoors
Can it prevent blisters on feet in runninghiking shoes ?	This has helped prevent blisters with the return to sandals.	http://ecx.images-amazon.com/images/I/51B9kozewAL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
Can one person set it up on their own ?	I set it up on a very windy day, 30+ mph wind gusts.	http://ecx.images-amazon.com/images/I/31ZrrhTE1fL._SX300_.jpg	2.4285714285714284	Sports_and_Outdoors
